tempo,weather,track_temperature,air_temperature,total_laps,track_lenght,session_type,track_id,type_formula,session_time_left,session_duration,pit_speed_limit,weather_forecast,rain_percentage,track_temp_change,air_temp_change,time_forecast
785.852,1,39,25,18,4294,15,16,0,6624,7200,80,1,6,2,2,0
786.353,1,39,25,18,4294,15,16,0,6624,7200,80,1,6,2,2,0
786.846,1,39,25,18,4294,15,16,0,6623,7200,80,1,6,2,2,0
787.334,1,39,25,18,4294,15,16,0,6623,7200,80,1,6,2,2,0
787.835,1,39,25,18,4294,15,16,0,6622,7200,80,1,6,2,2,0
788.347,1,39,25,18,4294,15,16,0,6622,7200,80,1,6,2,2,0
788.85,1,39,25,18,4294,15,16,0,6621,7200,80,1,6,2,2,0
789.351,1,39,25,18,4294,15,16,0,6621,7200,80,1,6,2,2,0
789.85,1,39,25,18,4294,15,16,0,6620,7200,80,1,6,2,2,0
790.334,1,39,25,18,4294,15,16,0,6620,7200,80,1,6,2,2,0
790.855,1,39,25,18,4294,15,16,0,6619,7200,80,1,6,2,2,0
791.351,1,39,25,18,4294,15,16,0,6619,7200,80,1,6,2,2,0
791.855,1,39,25,18,4294,15,16,0,6618,7200,80,1,6,2,2,0
792.357,1,39,25,18,4294,15,16,0,6618,7200,80,1,6,2,2,0
792.834,1,39,25,18,4294,15,16,0,6617,7200,80,1,6,2,2,0
793.345,1,39,25,18,4294,15,16,0,6617,7200,80,1,6,2,2,0
793.836,1,39,25,18,4294,15,16,0,6616,7200,80,1,6,2,2,0
794.347,1,39,25,18,4294,15,16,0,6616,7200,80,1,6,2,2,0
794.856,1,39,25,18,4294,15,16,0,6615,7200,80,1,6,2,2,0
795.354,1,39,25,18,4294,15,16,0,6615,7200,80,1,6,2,2,0
795.849,1,39,25,18,4294,15,16,0,6614,7200,80,1,6,2,2,0
796.333,1,39,25,18,4294,15,16,0,6614,7200,80,1,6,2,2,0
796.841,1,39,25,18,4294,15,16,0,6613,7200,80,1,6,2,2,0
797.348,1,39,25,18,4294,15,16,0,6613,7200,80,1,6,2,2,0
797.859,1,39,25,18,4294,15,16,0,6612,7200,80,1,6,2,2,0
798.347,1,39,25,18,4294,15,16,0,6612,7200,80,1,6,2,2,0
798.848,1,39,25,18,4294,15,16,0,6611,7200,80,1,6,2,2,0
799.352,1,39,25,18,4294,15,16,0,6611,7200,80,1,6,2,2,0
799.855,1,39,25,18,4294,15,16,0,6610,7200,80,1,6,2,2,0
800.353,1,39,25,18,4294,15,16,0,6610,7200,80,1,6,2,2,0
800.85,1,39,25,18,4294,15,16,0,6609,7200,80,1,6,2,2,0
801.348,1,39,25,18,4294,15,16,0,6609,7200,80,1,6,2,2,0
801.852,1,39,25,18,4294,15,16,0,6608,7200,80,1,6,2,2,0
802.338,1,39,25,18,4294,15,16,0,6608,7200,80,1,6,2,2,0
802.856,1,39,25,18,4294,15,16,0,6607,7200,80,1,6,2,2,0
803.349,1,39,25,18,4294,15,16,0,6607,7200,80,1,6,2,2,0
803.841,1,39,25,18,4294,15,16,0,6606,7200,80,1,6,2,2,0
804.346,1,39,25,18,4294,15,16,0,6606,7200,80,1,6,2,2,0
804.844,1,39,25,18,4294,15,16,0,6605,7200,80,1,6,2,2,0
805.353,1,39,25,18,4294,15,16,0,6605,7200,80,1,6,2,2,0
805.851,1,39,25,18,4294,15,16,0,6604,7200,80,1,6,2,2,0
806.34,1,39,25,18,4294,15,16,0,6604,7200,80,1,6,2,2,0
806.841,1,39,25,18,4294,15,16,0,6603,7200,80,1,6,2,2,0
807.357,1,39,25,18,4294,15,16,0,6603,7200,80,1,6,2,2,0
807.854,1,39,25,18,4294,15,16,0,6602,7200,80,1,6,2,2,0
808.35,1,39,25,18,4294,15,16,0,6602,7200,80,1,6,2,2,0
808.839,1,39,25,18,4294,15,16,0,6601,7200,80,1,6,2,2,0
809.334,1,39,25,18,4294,15,16,0,6601,7200,80,1,6,2,2,0
809.846,1,39,25,18,4294,15,16,0,6600,7200,80,1,6,2,2,0
810.35,1,39,25,18,4294,15,16,0,6600,7200,80,1,6,2,2,0
810.854,1,39,25,18,4294,15,16,0,6599,7200,80,1,6,2,2,0
811.351,1,39,25,18,4294,15,16,0,6599,7200,80,1,6,2,2,0
811.836,1,39,25,18,4294,15,16,0,6598,7200,80,1,6,2,2,0
812.354,1,39,25,18,4294,15,16,0,6598,7200,80,1,6,2,2,0
812.858,1,39,25,18,4294,15,16,0,6597,7200,80,1,6,2,2,0
813.356,1,39,25,18,4294,15,16,0,6597,7200,80,1,6,2,2,0
813.845,1,39,25,18,4294,15,16,0,6596,7200,80,1,6,2,2,0
814.355,1,39,25,18,4294,15,16,0,6596,7200,80,1,6,2,2,0
814.857,1,39,25,18,4294,15,16,0,6595,7200,80,1,6,2,2,0
815.349,1,39,25,18,4294,15,16,0,6595,7200,80,1,6,2,2,0
815.853,1,39,25,18,4294,15,16,0,6594,7200,80,1,6,2,2,0
816.35,1,39,25,18,4294,15,16,0,6594,7200,80,1,6,2,2,0
816.851,1,39,25,18,4294,15,16,0,6593,7200,80,1,6,2,2,0
817.339,1,39,25,18,4294,15,16,0,6593,7200,80,1,6,2,2,0
817.837,1,39,25,18,4294,15,16,0,6592,7200,80,1,6,2,2,0
818.348,1,39,25,18,4294,15,16,0,6592,7200,80,1,6,2,2,0
818.855,1,39,25,18,4294,15,16,0,6591,7200,80,1,6,2,2,0
819.354,1,39,25,18,4294,15,16,0,6591,7200,80,1,6,2,2,0
819.841,1,39,25,18,4294,15,16,0,6590,7200,80,1,6,2,2,0
820.345,1,39,25,18,4294,15,16,0,6590,7200,80,1,6,2,2,0
820.84,1,39,25,18,4294,15,16,0,6589,7200,80,1,6,2,2,0
821.334,1,39,25,18,4294,15,16,0,6589,7200,80,1,6,2,2,0
821.846,1,39,25,18,4294,15,16,0,6588,7200,80,1,6,2,2,0
822.349,1,39,25,18,4294,15,16,0,6588,7200,80,1,6,2,2,0
822.857,1,39,25,18,4294,15,16,0,6587,7200,80,1,6,2,2,0
823.341,1,39,25,18,4294,15,16,0,6587,7200,80,1,6,2,2,0
823.85,1,39,25,18,4294,15,16,0,6586,7200,80,1,6,2,2,0
824.358,1,39,25,18,4294,15,16,0,6586,7200,80,1,6,2,2,0
824.833,1,39,25,18,4294,15,16,0,6585,7200,80,1,6,2,2,0
825.341,1,39,25,18,4294,15,16,0,6585,7200,80,1,6,2,2,0
825.855,1,39,25,18,4294,15,16,0,6584,7200,80,1,6,2,2,0
826.333,1,39,25,18,4294,15,16,0,6584,7200,80,1,6,2,2,0
826.849,1,39,25,18,4294,15,16,0,6583,7200,80,1,6,2,2,0
827.349,1,39,25,18,4294,15,16,0,6583,7200,80,1,6,2,2,0
827.843,1,39,25,18,4294,15,16,0,6582,7200,80,1,6,2,2,0
828.339,1,39,25,18,4294,15,16,0,6582,7200,80,1,6,2,2,0
828.833,1,39,25,18,4294,15,16,0,6581,7200,80,1,6,2,2,0
829.352,1,39,25,18,4294,15,16,0,6581,7200,80,1,6,2,2,0
829.852,1,39,25,18,4294,15,16,0,6580,7200,80,1,6,2,2,0
830.339,1,39,25,18,4294,15,16,0,6580,7200,80,1,6,2,2,0
830.853,1,39,25,18,4294,15,16,0,6579,7200,80,1,6,2,2,0
831.334,1,39,25,18,4294,15,16,0,6579,7200,80,1,6,2,2,0
831.833,1,39,25,18,4294,15,16,0,6578,7200,80,1,6,2,2,0
832.337,1,39,25,18,4294,15,16,0,6578,7200,80,1,6,2,2,0
832.852,1,39,25,18,4294,15,16,0,6577,7200,80,1,6,2,2,0
833.338,1,39,25,18,4294,15,16,0,6577,7200,80,1,6,2,2,0
833.851,1,39,25,18,4294,15,16,0,6576,7200,80,1,6,2,2,0
834.351,1,39,25,18,4294,15,16,0,6576,7200,80,1,6,2,2,0
834.838,1,39,25,18,4294,15,16,0,6575,7200,80,1,6,2,2,0
835.348,1,39,25,18,4294,15,16,0,6575,7200,80,1,6,2,2,0
835.85,1,39,25,18,4294,15,16,0,6574,7200,80,1,6,2,2,0
836.355,1,39,25,18,4294,15,16,0,6574,7200,80,1,6,2,2,0
836.851,1,39,25,18,4294,15,16,0,6573,7200,80,1,6,2,2,0
837.342,1,39,25,18,4294,15,16,0,6573,7200,80,1,6,2,2,0
837.84,1,39,25,18,4294,15,16,0,6572,7200,80,1,6,2,2,0
838.347,1,39,25,18,4294,15,16,0,6572,7200,80,1,6,2,2,0
838.84,1,39,25,18,4294,15,16,0,6571,7200,80,1,6,2,2,0
839.344,1,39,25,18,4294,15,16,0,6571,7200,80,1,6,2,2,0
839.834,1,39,25,18,4294,15,16,0,6570,7200,80,1,6,2,2,0
840.355,1,39,25,18,4294,15,16,0,6570,7200,80,1,6,2,2,0
840.842,1,39,25,18,4294,15,16,0,6569,7200,80,1,6,2,2,0
841.341,1,39,25,18,4294,15,16,0,6569,7200,80,1,6,2,2,0
841.842,1,39,25,18,4294,15,16,0,6568,7200,80,1,6,2,2,0
842.346,1,39,25,18,4294,15,16,0,6568,7200,80,1,6,2,2,0
842.845,1,39,25,18,4294,15,16,0,6567,7200,80,1,6,2,2,0
843.347,1,39,25,18,4294,15,16,0,6567,7200,80,1,6,2,2,0
843.846,1,39,25,18,4294,15,16,0,6566,7200,80,1,6,2,2,0
844.346,1,39,25,18,4294,15,16,0,6566,7200,80,1,6,2,2,0
844.839,1,39,25,18,4294,15,16,0,6565,7200,80,1,6,2,2,0
845.347,1,39,25,18,4294,15,16,0,6565,7200,80,1,6,2,2,0
845.843,1,39,25,18,4294,15,16,0,6564,7200,80,1,6,2,2,0
846.336,1,39,25,18,4294,15,16,0,6564,7200,80,1,6,2,2,0
846.844,1,39,25,18,4294,15,16,0,6563,7200,80,1,6,2,2,0
847.34,1,39,25,18,4294,15,16,0,6563,7200,80,1,6,2,2,0
847.861,1,39,25,18,4294,15,16,0,6562,7200,80,1,6,2,2,0
848.342,1,39,25,18,4294,15,16,0,6562,7200,80,1,6,2,2,0
848.846,1,39,25,18,4294,15,16,0,6561,7200,80,1,6,2,2,0
849.337,1,39,25,18,4294,15,16,0,6561,7200,80,1,6,2,2,0
849.836,1,39,25,18,4294,15,16,0,6560,7200,80,1,6,2,2,0
850.35,1,39,25,18,4294,15,16,0,6560,7200,80,1,6,2,2,0
850.85,1,39,25,18,4294,15,16,0,6559,7200,80,1,6,2,2,0
851.349,1,39,25,18,4294,15,16,0,6559,7200,80,1,6,2,2,0
851.84,1,39,25,18,4294,15,16,0,6558,7200,80,1,6,2,2,0
852.334,1,39,25,18,4294,15,16,0,6558,7200,80,1,6,2,2,0
852.842,1,39,25,18,4294,15,16,0,6557,7200,80,1,6,2,2,0
853.346,1,39,25,18,4294,15,16,0,6557,7200,80,1,6,2,2,0
853.839,1,39,25,18,4294,15,16,0,6556,7200,80,1,6,2,2,0
854.339,1,39,25,18,4294,15,16,0,6556,7200,80,1,6,2,2,0
854.851,1,39,25,18,4294,15,16,0,6555,7200,80,1,6,2,2,0
855.346,1,39,25,18,4294,15,16,0,6555,7200,80,1,6,2,2,0
855.84,1,39,25,18,4294,15,16,0,6554,7200,80,1,6,2,2,0
856.343,1,39,25,18,4294,15,16,0,6554,7200,80,1,6,2,2,0
856.848,1,39,25,18,4294,15,16,0,6553,7200,80,1,6,2,2,0
857.353,1,39,25,18,4294,15,16,0,6553,7200,80,1,6,2,2,0
857.834,1,39,25,18,4294,15,16,0,6552,7200,80,1,6,2,2,0
858.344,1,39,25,18,4294,15,16,0,6552,7200,80,1,6,2,2,0
858.85,1,39,25,18,4294,15,16,0,6551,7200,80,1,6,2,2,0
859.35,1,39,25,18,4294,15,16,0,6551,7200,80,1,6,2,2,0
859.835,1,39,25,18,4294,15,16,0,6550,7200,80,1,6,2,2,0
860.34,1,39,25,18,4294,15,16,0,6550,7200,80,1,6,2,2,0
860.839,1,39,25,18,4294,15,16,0,6549,7200,80,1,6,2,2,0
861.335,1,39,25,18,4294,15,16,0,6549,7200,80,1,6,2,2,0
861.846,1,39,25,18,4294,15,16,0,6548,7200,80,1,6,2,2,0
862.346,1,39,25,18,4294,15,16,0,6548,7200,80,1,6,2,2,0
862.852,1,39,25,18,4294,15,16,0,6547,7200,80,1,6,2,2,0
863.336,1,39,25,18,4294,15,16,0,6547,7200,80,1,6,2,2,0
863.835,1,39,25,18,4294,15,16,0,6546,7200,80,1,6,2,2,0
864.347,1,39,25,18,4294,15,16,0,6546,7200,80,1,6,2,2,0
864.853,1,39,25,18,4294,15,16,0,6545,7200,80,1,6,2,2,0
865.353,1,39,25,18,4294,15,16,0,6545,7200,80,1,6,2,2,0
865.852,1,39,25,18,4294,15,16,0,6544,7200,80,1,6,2,2,0
866.336,1,39,25,18,4294,15,16,0,6544,7200,80,1,6,2,2,0
866.833,1,39,25,18,4294,15,16,0,6543,7200,80,1,6,2,2,0
867.347,1,39,25,18,4294,15,16,0,6543,7200,80,1,6,2,2,0
867.841,1,39,25,18,4294,15,16,0,6542,7200,80,1,6,2,2,0
868.361,1,39,25,18,4294,15,16,0,6542,7200,80,1,6,2,2,0
868.86,1,39,25,18,4294,15,16,0,6541,7200,80,1,6,2,2,0
869.353,1,39,25,18,4294,15,16,0,6541,7200,80,1,6,2,2,0
869.854,1,39,25,18,4294,15,16,0,6540,7200,80,1,6,2,2,0
870.345,1,39,25,18,4294,15,16,0,6540,7200,80,1,6,2,2,0
870.849,1,39,25,18,4294,15,16,0,6539,7200,80,1,6,2,2,0
871.354,1,39,25,18,4294,15,16,0,6539,7200,80,1,6,2,2,0
871.858,1,39,25,18,4294,15,16,0,6538,7200,80,1,6,2,2,0
872.343,1,39,25,18,4294,15,16,0,6538,7200,80,1,6,2,2,0
872.852,1,39,25,18,4294,15,16,0,6537,7200,80,1,6,2,2,0
873.338,1,39,25,18,4294,15,16,0,6537,7200,80,1,6,2,2,0
873.852,1,39,25,18,4294,15,16,0,6536,7200,80,1,6,2,2,0
874.342,1,39,25,18,4294,15,16,0,6536,7200,80,1,6,2,2,0
874.852,1,39,25,18,4294,15,16,0,6535,7200,80,1,6,2,2,0
875.345,1,39,25,18,4294,15,16,0,6535,7200,80,1,6,2,2,0
875.86,1,39,25,18,4294,15,16,0,6534,7200,80,1,6,2,2,0
876.336,1,39,25,18,4294,15,16,0,6534,7200,80,1,6,2,2,0
876.852,1,39,25,18,4294,15,16,0,6533,7200,80,1,6,2,2,0
877.344,1,39,25,18,4294,15,16,0,6533,7200,80,1,6,2,2,0
877.844,1,39,25,18,4294,15,16,0,6532,7200,80,1,6,2,2,0
878.347,1,39,25,18,4294,15,16,0,6532,7200,80,1,6,2,2,0
878.843,1,39,25,18,4294,15,16,0,6531,7200,80,1,6,2,2,0
879.349,1,39,25,18,4294,15,16,0,6531,7200,80,1,6,2,2,0
879.835,1,39,25,18,4294,15,16,0,6530,7200,80,1,6,2,2,0
880.344,1,39,25,18,4294,15,16,0,6530,7200,80,1,6,2,2,0
880.856,1,39,25,18,4294,15,16,0,6529,7200,80,1,6,2,2,0
881.335,1,39,25,18,4294,15,16,0,6529,7200,80,1,6,2,2,0
881.835,1,39,25,18,4294,15,16,0,6528,7200,80,1,6,2,2,0
882.341,1,39,25,18,4294,15,16,0,6528,7200,80,1,6,2,2,0
882.833,1,39,25,18,4294,15,16,0,6527,7200,80,1,6,2,2,0
883.354,1,39,25,18,4294,15,16,0,6527,7200,80,1,6,2,2,0
883.839,1,39,25,18,4294,15,16,0,6526,7200,80,1,6,2,2,0
884.338,1,39,25,18,4294,15,16,0,6526,7200,80,1,6,2,2,0
884.844,1,39,25,18,4294,15,16,0,6525,7200,80,1,6,2,2,0
885.345,1,39,25,18,4294,15,16,0,6525,7200,80,1,6,2,2,0
885.838,1,39,25,18,4294,15,16,0,6524,7200,80,1,6,2,2,0
886.34,1,39,25,18,4294,15,16,0,6524,7200,80,1,6,2,2,0
886.834,1,39,25,18,4294,15,16,0,6523,7200,80,1,6,2,2,0
887.335,1,39,25,18,4294,15,16,0,6523,7200,80,1,6,2,2,0
887.841,1,39,25,18,4294,15,16,0,6522,7200,80,1,6,2,2,0
888.335,1,39,25,18,4294,15,16,0,6522,7200,80,1,6,2,2,0
888.848,1,39,25,18,4294,15,16,0,6521,7200,80,1,6,2,2,0
889.355,1,39,25,18,4294,15,16,0,6521,7200,80,1,6,2,2,0
889.847,1,39,25,18,4294,15,16,0,6520,7200,80,1,6,2,2,0
890.354,1,39,25,18,4294,15,16,0,6520,7200,80,1,6,2,2,0
890.842,1,39,25,18,4294,15,16,0,6519,7200,80,1,6,2,2,0
891.334,1,39,25,18,4294,15,16,0,6519,7200,80,1,6,2,2,0
891.84,1,39,25,18,4294,15,16,0,6518,7200,80,1,6,2,2,0
892.347,1,39,25,18,4294,15,16,0,6518,7200,80,1,6,2,2,0
892.843,1,39,25,18,4294,15,16,0,6517,7200,80,1,6,2,2,0
893.352,1,39,25,18,4294,15,16,0,6517,7200,80,1,6,2,2,0
893.85,1,39,25,18,4294,15,16,0,6516,7200,80,1,6,2,2,0
894.343,1,39,25,18,4294,15,16,0,6516,7200,80,1,6,2,2,0
894.855,1,39,25,18,4294,15,16,0,6515,7200,80,1,6,2,2,0
895.337,1,39,25,18,4294,15,16,0,6515,7200,80,1,6,2,2,0
895.838,1,39,25,18,4294,15,16,0,6514,7200,80,1,6,2,2,0
896.339,1,39,25,18,4294,15,16,0,6514,7200,80,1,6,2,2,0
896.847,1,39,25,18,4294,15,16,0,6513,7200,80,1,6,2,2,0
897.356,1,39,25,18,4294,15,16,0,6513,7200,80,1,6,2,2,0
897.852,1,39,25,18,4294,15,16,0,6512,7200,80,1,6,2,2,0
898.343,1,39,25,18,4294,15,16,0,6512,7200,80,1,6,2,2,0
898.837,1,39,25,18,4294,15,16,0,6511,7200,80,1,6,2,2,0
899.355,1,39,25,18,4294,15,16,0,6511,7200,80,1,6,2,2,0
899.851,1,39,25,18,4294,15,16,0,6510,7200,80,1,6,2,2,0
900.346,1,39,25,18,4294,15,16,0,6510,7200,80,1,6,2,2,0
900.843,1,39,25,18,4294,15,16,0,6509,7200,80,1,6,2,2,0
901.34,1,39,25,18,4294,15,16,0,6509,7200,80,1,6,2,2,0
901.841,1,39,25,18,4294,15,16,0,6508,7200,80,1,6,2,2,0
902.356,1,39,25,18,4294,15,16,0,6508,7200,80,1,6,2,2,0
902.854,1,39,25,18,4294,15,16,0,6507,7200,80,1,6,2,2,0
903.335,1,39,25,18,4294,15,16,0,6507,7200,80,1,6,2,2,0
903.851,1,39,25,18,4294,15,16,0,6506,7200,80,1,6,2,2,0
904.34,1,39,25,18,4294,15,16,0,6506,7200,80,1,6,2,2,0
904.845,1,39,25,18,4294,15,16,0,6505,7200,80,1,6,2,2,0
905.354,1,39,25,18,4294,15,16,0,6505,7200,80,1,6,2,2,0
905.844,1,39,25,18,4294,15,16,0,6504,7200,80,1,6,2,2,0
906.342,1,39,25,18,4294,15,16,0,6504,7200,80,1,6,2,2,0
906.837,1,39,25,18,4294,15,16,0,6503,7200,80,1,6,2,2,0
907.35,1,39,25,18,4294,15,16,0,6503,7200,80,1,6,2,2,0
907.85,1,39,25,18,4294,15,16,0,6502,7200,80,1,6,2,2,0
908.337,1,39,25,18,4294,15,16,0,6502,7200,80,1,6,2,2,0
908.848,1,39,25,18,4294,15,16,0,6501,7200,80,1,6,2,2,0
909.34,1,39,25,18,4294,15,16,0,6501,7200,80,1,6,2,2,0
909.837,1,39,25,18,4294,15,16,0,6500,7200,80,1,6,2,2,0
910.333,1,39,25,18,4294,15,16,0,6500,7200,80,1,6,2,2,0
910.836,1,39,25,18,4294,15,16,0,6499,7200,80,1,6,2,2,0
911.337,1,39,25,18,4294,15,16,0,6499,7200,80,1,6,2,2,0
911.846,1,39,25,18,4294,15,16,0,6498,7200,80,1,6,2,2,0
912.34,1,39,25,18,4294,15,16,0,6498,7200,80,1,6,2,2,0
912.836,1,39,25,18,4294,15,16,0,6497,7200,80,1,6,2,2,0
913.339,1,39,25,18,4294,15,16,0,6497,7200,80,1,6,2,2,0
913.849,1,39,25,18,4294,15,16,0,6496,7200,80,1,6,2,2,0
914.351,1,39,25,18,4294,15,16,0,6496,7200,80,1,6,2,2,0
914.853,1,39,25,18,4294,15,16,0,6495,7200,80,1,6,2,2,0
915.334,1,39,25,18,4294,15,16,0,6495,7200,80,1,6,2,2,0
915.847,1,39,25,18,4294,15,16,0,6494,7200,80,1,6,2,2,0
916.344,1,39,25,18,4294,15,16,0,6494,7200,80,1,6,2,2,0
916.847,1,39,25,18,4294,15,16,0,6493,7200,80,1,6,2,2,0
917.347,1,39,25,18,4294,15,16,0,6493,7200,80,1,6,2,2,0
917.836,1,39,25,18,4294,15,16,0,6492,7200,80,1,6,2,2,0
918.353,1,39,25,18,4294,15,16,0,6492,7200,80,1,6,2,2,0
918.844,1,39,25,18,4294,15,16,0,6491,7200,80,1,6,2,2,0
919.335,1,39,25,18,4294,15,16,0,6491,7200,80,1,6,2,2,0
919.832,1,39,25,18,4294,15,16,0,6490,7200,80,1,6,2,2,0
920.355,1,39,25,18,4294,15,16,0,6490,7200,80,1,6,2,2,0
920.833,1,39,25,18,4294,15,16,0,6489,7200,80,1,6,2,2,0
921.354,1,39,25,18,4294,15,16,0,6489,7200,80,1,6,2,2,0
921.841,1,39,25,18,4294,15,16,0,6488,7200,80,1,6,2,2,0
922.349,1,39,25,18,4294,15,16,0,6488,7200,80,1,6,2,2,0
922.839,1,39,25,18,4294,15,16,0,6487,7200,80,1,6,2,2,0
923.339,1,39,25,18,4294,15,16,0,6487,7200,80,1,6,2,2,0
923.852,1,39,25,18,4294,15,16,0,6486,7200,80,1,6,2,2,0
924.352,1,39,25,18,4294,15,16,0,6486,7200,80,1,6,2,2,0
924.848,1,39,25,18,4294,15,16,0,6485,7200,80,1,6,2,2,0
925.346,1,39,25,18,4294,15,16,0,6485,7200,80,1,6,2,2,0
925.839,1,39,25,18,4294,15,16,0,6484,7200,80,1,6,2,2,0
926.347,1,39,25,18,4294,15,16,0,6484,7200,80,1,6,2,2,0
926.847,1,39,25,18,4294,15,16,0,6483,7200,80,1,6,2,2,0
927.346,1,39,25,18,4294,15,16,0,6483,7200,80,1,6,2,2,0
927.849,1,39,25,18,4294,15,16,0,6482,7200,80,1,6,2,2,0
928.336,1,39,25,18,4294,15,16,0,6482,7200,80,1,6,2,2,0
928.838,1,39,25,18,4294,15,16,0,6481,7200,80,1,6,2,2,0
929.348,1,39,25,18,4294,15,16,0,6481,7200,80,1,6,2,2,0
929.838,1,39,25,18,4294,15,16,0,6480,7200,80,1,6,2,2,0
930.346,1,39,25,18,4294,15,16,0,6480,7200,80,1,6,2,2,0
930.852,1,39,25,18,4294,15,16,0,6479,7200,80,1,6,2,2,0
931.352,1,39,25,18,4294,15,16,0,6479,7200,80,1,6,2,2,0
931.851,1,39,25,18,4294,15,16,0,6478,7200,80,1,6,2,2,0
932.337,1,39,25,18,4294,15,16,0,6478,7200,80,1,6,2,2,0
932.833,1,39,25,18,4294,15,16,0,6477,7200,80,1,6,2,2,0
933.337,1,39,25,18,4294,15,16,0,6477,7200,80,1,6,2,2,0
933.842,1,39,25,18,4294,15,16,0,6476,7200,80,1,6,2,2,0
934.342,1,39,25,18,4294,15,16,0,6476,7200,80,1,6,2,2,0
934.849,1,39,25,18,4294,15,16,0,6475,7200,80,1,6,2,2,0
935.335,1,39,25,18,4294,15,16,0,6475,7200,80,1,6,2,2,0
935.834,1,39,25,18,4294,15,16,0,6474,7200,80,1,6,2,2,0
936.35,1,39,25,18,4294,15,16,0,6474,7200,80,1,6,2,2,0
936.845,1,39,25,18,4294,15,16,0,6473,7200,80,1,6,2,2,0
937.348,1,39,25,18,4294,15,16,0,6473,7200,80,1,6,2,2,0
937.833,1,39,25,18,4294,15,16,0,6472,7200,80,1,6,2,2,0
938.336,1,39,25,18,4294,15,16,0,6472,7200,80,1,6,2,2,0
938.854,1,39,25,18,4294,15,16,0,6471,7200,80,1,6,2,2,0
939.351,1,39,25,18,4294,15,16,0,6471,7200,80,1,6,2,2,0
939.836,1,39,25,18,4294,15,16,0,6470,7200,80,1,6,2,2,0
940.337,1,39,25,18,4294,15,16,0,6470,7200,80,1,6,2,2,0
940.853,1,39,25,18,4294,15,16,0,6469,7200,80,1,6,2,2,0
941.349,1,39,25,18,4294,15,16,0,6469,7200,80,1,6,2,2,0
941.854,1,39,25,18,4294,15,16,0,6468,7200,80,1,6,2,2,0
942.359,1,39,25,18,4294,15,16,0,6468,7200,80,1,6,2,2,0
942.841,1,39,25,18,4294,15,16,0,6467,7200,80,1,6,2,2,0
943.348,1,39,25,18,4294,15,16,0,6467,7200,80,1,6,2,2,0
943.859,1,39,25,18,4294,15,16,0,6466,7200,80,1,6,2,2,0
944.338,1,39,25,18,4294,15,16,0,6466,7200,80,1,6,2,2,0
944.844,1,39,25,18,4294,15,16,0,6465,7200,80,1,6,2,2,0
945.348,1,39,25,18,4294,15,16,0,6465,7200,80,1,6,2,2,0
945.856,1,39,25,18,4294,15,16,0,6464,7200,80,1,6,2,2,0
946.341,1,39,25,18,4294,15,16,0,6464,7200,80,1,6,2,2,0
946.834,1,39,25,18,4294,15,16,0,6463,7200,80,1,6,2,2,0
947.338,1,39,25,18,4294,15,16,0,6463,7200,80,1,6,2,2,0
947.845,1,39,25,18,4294,15,16,0,6462,7200,80,1,6,2,2,0
948.333,1,39,25,18,4294,15,16,0,6462,7200,80,1,6,2,2,0
948.835,1,39,25,18,4294,15,16,0,6461,7200,80,1,6,2,2,0
949.348,1,39,25,18,4294,15,16,0,6461,7200,80,1,6,2,2,0
949.835,1,39,25,18,4294,15,16,0,6460,7200,80,1,6,2,2,0
950.338,1,39,25,18,4294,15,16,0,6460,7200,80,1,6,2,2,0
950.834,1,39,25,18,4294,15,16,0,6459,7200,80,1,6,2,2,0
951.336,1,39,25,18,4294,15,16,0,6459,7200,80,1,6,2,2,0
951.847,1,39,25,18,4294,15,16,0,6458,7200,80,1,6,2,2,0
952.354,1,39,25,18,4294,15,16,0,6458,7200,80,1,6,2,2,0
952.859,1,39,25,18,4294,15,16,0,6457,7200,80,1,6,2,2,0
953.345,1,39,25,18,4294,15,16,0,6457,7200,80,1,6,2,2,0
953.854,1,39,25,18,4294,15,16,0,6456,7200,80,1,6,2,2,0
954.357,1,39,25,18,4294,15,16,0,6456,7200,80,1,6,2,2,0
954.841,1,39,25,18,4294,15,16,0,6455,7200,80,1,6,2,2,0
955.364,1,39,25,18,4294,15,16,0,6455,7200,80,1,6,2,2,0
955.853,1,39,25,18,4294,15,16,0,6454,7200,80,1,6,2,2,0
956.364,1,39,25,18,4294,15,16,0,6454,7200,80,1,6,2,2,0
956.847,1,39,25,18,4294,15,16,0,6453,7200,80,1,6,2,2,0
957.334,1,39,25,18,4294,15,16,0,6453,7200,80,1,6,2,2,0
957.862,1,39,25,18,4294,15,16,0,6452,7200,80,1,6,2,2,0
958.341,1,39,25,18,4294,15,16,0,6452,7200,80,1,6,2,2,0
958.865,1,39,25,18,4294,15,16,0,6451,7200,80,1,6,2,2,0
959.335,1,39,25,18,4294,15,16,0,6451,7200,80,1,6,2,2,0
959.833,1,39,25,18,4294,15,16,0,6450,7200,80,1,6,2,2,0
960.353,1,39,25,18,4294,15,16,0,6450,7200,80,1,6,2,2,0
960.844,1,39,25,18,4294,15,16,0,6449,7200,80,1,6,2,2,0
961.352,1,39,25,18,4294,15,16,0,6449,7200,80,1,6,2,2,0
961.835,1,39,25,18,4294,15,16,0,6448,7200,80,1,6,2,2,0
962.344,1,39,25,18,4294,15,16,0,6448,7200,80,1,6,2,2,0
962.84,1,39,25,18,4294,15,16,0,6447,7200,80,1,6,2,2,0
963.338,1,39,25,18,4294,15,16,0,6447,7200,80,1,6,2,2,0
