tempo,front_wing,rear_wing,on_throttle,off_trottle,front_camber,rear_camber,front_toe,rear_toe,front_suspension,rear_suspension,front_anti_roll_bar,rear_anti_roll_bar,front_suspension_height,rear_suspension_height,brake_pressure,brake_bias,engine_braking,rl_tyre_pressure,rr_tyre_pressure,fl_tyre_pressure,fr_tyre_pressure,ballast,fuel_load
151.348,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
151.838,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
152.34,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
152.848,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
153.337,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
153.854,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
154.342,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
154.85,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
155.335,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
155.834,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
156.338,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
156.839,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
157.344,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
157.841,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
158.351,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
158.853,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
159.339,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
159.845,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
160.351,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
160.843,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
161.349,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
161.85,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
162.333,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
162.836,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
163.343,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
163.839,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
164.342,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
164.844,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
165.346,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
165.855,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
166.353,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
166.855,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
167.349,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
167.836,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
168.345,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
168.85,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
169.338,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
169.845,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
170.356,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
170.851,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
171.344,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
171.835,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
172.357,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
172.853,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
173.335,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
173.846,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
174.355,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
174.852,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
175.359,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
175.854,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
176.34,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
176.843,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
177.349,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
177.847,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
178.356,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
178.852,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
179.333,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
179.834,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
180.354,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
180.858,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
181.348,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
181.836,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
182.338,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
182.852,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
183.346,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
183.835,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
184.342,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
184.834,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
185.34,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
185.858,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
186.357,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
186.852,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
187.357,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
187.846,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
188.333,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
188.846,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
189.333,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
189.843,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
190.358,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
190.838,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
191.355,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
191.835,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
192.353,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
192.834,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
193.352,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
193.857,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
194.344,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
194.856,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
195.341,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
195.856,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
196.359,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
196.855,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
197.335,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
197.848,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
198.333,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
198.847,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
199.334,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
199.84,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
200.358,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
200.834,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
201.352,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
201.855,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
202.354,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
202.84,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
203.334,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
204.001,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
204.339,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
204.84,10,12,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,10,15,10,25,46,100,58,50,21.5,21.5,24.3,24.3,6,10.0
205.342,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
205.859,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
206.337,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
206.851,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
207.358,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
207.842,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
208.351,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
208.838,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
209.35,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
209.836,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
210.344,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
210.859,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
211.341,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
211.854,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
212.334,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
212.84,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
213.339,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
213.844,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
214.353,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
214.842,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
215.342,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
215.846,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
216.351,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
216.843,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
217.354,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
217.845,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
218.353,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
218.84,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
219.355,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
219.852,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
220.353,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
220.836,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
221.345,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
221.837,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
222.336,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
222.853,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
223.345,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
223.833,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
224.348,12,12,30,55,-3.4000000953674316,-1.899999976158142,0.04000000283122063,0.15000000596046448,37,19,15,8,25,49,97,58,50,21.5,21.5,24.3,24.3,6,30.0
