tempo,velocidade,acelerador,volante,freio,embreagem,marcha,rpm,drs,temperatura_motor,temp_freio_RL,temp_freio_RR,temp_freio_FL,temp_freio_FR,temp_sup_pneu_RL,temp_sup_pneu_RR,temp_sup_pneu_FL,temp_sup_pneu_FR,temp_int_pneu_RL,temp_int_pneu_RR,temp_int_pneu_FL,temp_int_pneu_FR,pressao_pneu_RL,pressao_pneu_RR,pressao_pneu_FL,pressao_pneu_FR,tipo_superfice_Rl,tipo_superfice_RR,tipo_superfice_FL,tipo_superfice_FR
83.097,115,100.0,0.1274888962507248,0.0,0,1,13313,0,111,219,219,201,201,86,88,53,53,71,71,69,69,20.4,20.4,22.9,22.9,0,0,0,0
83.148,116,100.0,0.04877135530114174,0.0,0,1,12789,0,111,218,218,201,201,86,88,53,53,71,71,69,69,20.4,20.4,22.9,22.9,0,0,0,0
83.2,118,100.0,-0.051747359335422516,0.0,0,1,13201,0,111,218,218,200,201,86,87,53,53,71,71,69,69,20.4,20.4,22.9,22.9,0,0,0,0
83.251,119,100.0,-0.060762956738471985,0.0,0,1,13274,0,111,217,217,200,200,86,87,52,53,71,71,69,69,20.4,20.4,22.9,22.9,0,0,0,0
83.303,120,100.0,-0.012106375768780708,0.0,0,1,13235,0,111,217,217,199,200,85,87,52,53,71,71,69,69,20.4,20.4,22.9,22.9,0,0,0,0
83.355,120,100.0,-0.0,0.0,0,1,13124,0,111,216,216,199,199,85,86,52,52,71,71,68,69,20.4,20.4,22.9,22.9,0,0,0,0
83.405,121,100.0,-0.0,0.0,0,1,13306,0,111,216,216,199,199,84,86,52,52,71,71,68,69,20.4,20.4,22.9,22.9,0,0,0,0
83.455,121,100.0,-0.0,0.0,0,1,13188,0,111,215,215,198,199,84,85,52,52,71,71,68,69,20.4,20.4,22.9,22.9,0,0,0,0
83.504,121,100.0,-0.0,0.0,0,1,13171,0,111,215,215,198,198,84,85,52,52,71,71,68,69,20.4,20.4,22.9,22.9,0,0,0,0
83.553,121,100.0,-0.0,0.0,0,1,13271,0,111,214,214,198,198,83,85,52,52,71,71,68,69,20.4,20.4,22.9,22.9,0,0,0,0
83.6,121,100.0,0.00422744220122695,0.0,0,1,13377,0,111,214,214,197,198,83,84,52,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.648,121,100.0,0.023076539859175682,0.0,0,1,13183,0,111,213,213,197,197,82,84,52,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.695,121,100.0,0.02730356715619564,0.0,0,1,13160,0,111,213,213,196,197,82,83,52,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.743,121,100.0,0.024314839392900467,0.0,0,1,13193,0,111,212,212,196,196,82,83,52,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.791,121,100.0,-0.0,0.0,0,1,13150,0,111,212,212,196,196,81,83,52,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.839,121,100.0,-0.0,0.0,0,1,13208,0,111,211,212,195,196,81,82,52,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.885,121,100.0,-0.0,0.0,0,1,13346,0,111,211,211,195,195,81,82,51,52,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
83.956,121,100.0,-0.0,0.0,0,1,13288,0,111,210,210,195,195,80,81,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.003,121,68.6274528503418,-0.0,0.0,0,1,13262,0,111,210,210,194,195,80,81,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.05,121,0.0,-0.0,0.0,0,1,13138,0,111,209,210,194,194,79,81,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.097,121,0.0,-0.0,0.0,0,1,13099,0,111,209,209,194,194,79,80,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.144,120,0.0,-0.0,0.0,0,1,13061,0,111,208,209,193,193,79,80,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.192,120,0.0,-0.0,0.0,0,1,13024,0,111,208,208,193,193,78,80,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.239,120,0.0,-0.0,0.0,0,1,12988,0,111,207,208,192,193,78,79,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.287,119,0.0,-0.0,0.0,0,1,12949,0,111,207,207,192,192,78,79,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.335,119,0.0,-0.0,7.3764994740486145,0,1,12874,0,111,208,208,193,193,77,79,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.385,118,0.0,-0.0,17.662595212459564,0,1,12729,0,111,211,212,196,196,77,78,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.433,117,0.0,-0.0,21.42198085784912,0,1,12568,0,111,217,217,201,201,77,78,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.508,115,0.0,-0.0,22.694891691207886,0,1,12336,0,111,226,226,209,209,76,78,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.533,114,0.0,-0.0,22.694891691207886,0,1,12255,0,111,229,229,211,212,76,77,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.584,112,0.0,-0.0,22.694891691207886,0,1,12103,0,111,234,235,216,217,76,77,51,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.635,111,0.0,-0.0,22.05711603164673,0,1,11954,0,111,240,240,221,222,76,77,50,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.685,110,0.0,-0.0,22.05711603164673,0,1,11795,0,111,245,246,226,227,75,77,50,51,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.735,108,0.0,-0.0,22.05711603164673,0,1,11646,0,111,251,251,231,231,75,76,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.784,107,0.0,-0.02338612824678421,22.05711603164673,0,1,11492,0,111,256,256,236,236,75,76,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.855,105,0.0,-0.03528297692537308,22.694891691207886,0,1,11267,0,111,263,263,242,243,74,76,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.904,103,0.0,-0.03592405095696449,22.694891691207886,0,1,11121,0,111,268,268,247,247,74,75,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
84.952,102,0.0,-0.03643659129738808,22.694891691207886,0,1,10966,0,111,273,273,251,251,74,75,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.0,101,0.0,-0.036772433668375015,21.42198085784912,0,1,10833,0,111,277,277,255,255,74,75,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.049,99,0.0,-0.03744740039110184,21.42198085784912,0,1,10695,0,110,281,281,258,259,73,75,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.096,98,0.0,-0.03794069215655327,20.789416134357452,0,1,10550,0,110,285,286,262,263,73,74,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.145,97,0.7843137718737125,-0.03826548531651497,20.159347355365753,0,1,10425,0,110,289,289,266,266,73,74,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.195,95,1.568627543747425,-0.03550316393375397,19.531704485416412,0,1,10306,0,110,293,293,269,269,73,74,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.244,94,1.568627543747425,-0.03622575104236603,19.531704485416412,0,1,10170,0,110,296,297,272,273,72,74,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.295,93,2.35294122248888,-0.03649844229221344,18.90641152858734,0,1,10052,0,110,300,300,275,276,72,73,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.346,92,6.666667014360428,-0.0370415598154068,17.04392433166504,0,1,9963,0,110,303,303,278,279,72,73,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.398,91,10.98039224743843,-0.0374860018491745,14.5891472697258,0,1,9894,0,110,306,306,280,281,72,73,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.448,90,18.431372940540314,-0.03755920007824898,14.5891472697258,0,1,9860,0,110,308,308,283,283,71,73,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.499,90,21.96078449487686,-0.03765178099274635,9.760066121816635,0,1,9855,0,110,310,310,284,285,71,72,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.548,90,24.313725531101227,-0.03759198635816574,3.2373011112213135,0,1,9890,0,110,310,311,285,286,71,72,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.596,90,29.411765933036804,-0.03717824071645737,0.0,0,1,9961,0,110,310,310,284,285,71,72,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.644,91,30.19607961177826,-0.03681695833802223,0.0,0,1,10018,0,110,309,310,284,285,71,72,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.692,92,35.29411852359772,-0.03637978434562683,0.0,0,1,10109,0,110,309,309,284,284,70,72,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.74,92,35.29411852359772,-0.03939896449446678,0.0,0,1,10173,0,110,308,309,283,284,70,71,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.787,93,35.29411852359772,-0.03945736959576607,0.0,0,1,10247,0,110,308,308,283,283,70,71,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.836,93,35.29411852359772,-0.039167482405900955,0.0,0,1,10306,0,110,307,307,282,283,70,71,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.907,94,32.1568638086319,-0.050830040127038956,0.0,0,1,10387,0,110,306,307,282,282,69,71,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
85.955,95,21.96078449487686,-0.05648660287261009,0.0,0,1,10379,0,110,306,306,281,282,69,70,50,50,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.003,95,11.764705926179886,-0.07216952741146088,0.0,0,1,10344,0,110,305,305,281,281,69,70,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.05,95,3.13725508749485,-0.07958368957042694,0.0,0,1,10294,0,110,304,305,280,281,69,70,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.099,94,0.0,-0.0826001763343811,0.0,0,1,10253,0,110,304,304,280,281,69,70,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.148,94,0.0,-0.08399663865566254,0.0,0,1,10223,0,110,303,304,279,280,68,70,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.197,94,0.0,-0.08430996537208557,0.0,0,1,10192,0,110,303,303,279,280,68,69,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.248,94,0.0,-0.08468955010175705,0.0,0,1,10162,0,110,302,303,279,279,68,69,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.298,93,0.0,-0.08508820831775665,0.0,0,1,10131,0,110,302,302,278,279,68,69,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.35,93,0.0,-0.08554422855377197,0.0,0,1,10099,0,110,301,301,278,278,68,69,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.401,93,0.0,-0.09962597489356995,0.0,0,1,10068,0,110,300,301,277,278,67,69,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.452,92,0.0,-0.12803910672664642,0.0,0,1,10035,0,110,300,300,277,278,67,68,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.5,92,0.0,-0.15762297809123993,0.0,0,1,10001,0,110,299,300,276,277,67,68,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.548,92,0.0,-0.18574795126914978,0.0,0,1,9967,0,110,299,299,276,277,67,68,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.597,91,0.0,-0.20742234587669373,0.0,0,1,9932,0,110,298,298,275,276,67,68,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.645,91,0.0,-0.20732086896896362,0.0,0,1,9899,0,110,298,298,275,276,67,68,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.691,91,0.0,-0.19993960857391357,0.0,0,1,9865,0,110,297,297,275,275,66,68,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.74,91,0.0,-0.18237480521202087,0.0,0,1,9833,0,110,296,297,274,275,66,67,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.788,90,0.0,-0.13692492246627808,0.0,0,1,9803,0,110,296,296,274,275,66,67,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.836,90,0.0,-0.13176952302455902,0.0,0,1,9774,0,110,295,296,273,274,66,67,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.906,90,0.0,-0.13027925789356232,0.0,0,1,9735,0,110,295,295,273,274,66,67,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
86.954,89,0.7843137718737125,-0.13262800872325897,0.0,0,1,9710,0,110,294,294,272,273,65,67,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.0,89,0.7843137718737125,-0.14792801439762115,0.0,0,1,9684,0,110,294,294,272,273,65,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.048,89,1.568627543747425,-0.17322643101215363,0.0,0,1,9662,0,110,293,293,272,272,65,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.095,89,1.568627543747425,-0.19960558414459229,0.0,0,1,9637,0,110,293,293,271,272,65,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.143,88,1.568627543747425,-0.22630015015602112,0.0,0,1,9612,0,110,292,292,271,272,65,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.191,88,1.568627543747425,-0.24089355766773224,0.0,0,1,9586,0,110,292,292,270,271,65,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.239,88,1.568627543747425,-0.24144335091114044,0.0,0,1,9560,0,110,291,291,270,271,65,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.288,88,2.35294122248888,-0.22567713260650635,0.0,0,1,9536,0,110,290,291,270,270,64,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.337,88,7.450980693101883,-0.21337518095970154,0.0,0,1,9539,0,110,290,290,269,270,64,66,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.387,88,14.11764770746231,-0.21411354839801788,0.0,0,1,9568,0,110,289,290,269,270,64,65,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.437,88,18.431372940540314,-0.21348834037780762,0.0,0,1,9606,0,110,289,289,268,269,64,65,49,49,71,71,68,68,20.4,20.4,22.9,22.9,0,0,0,0
87.487,88,21.176470816135406,-0.2120007425546646,0.0,0,1,9647,0,110,288,289,268,269,64,65,49,49,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.536,88,21.176470816135406,-0.21095778048038483,0.0,0,1,9687,0,110,288,288,268,268,64,65,49,49,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.586,89,21.96078449487686,-0.20997796952724457,0.0,0,1,9723,0,110,287,288,267,268,64,65,49,49,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.635,89,21.176470816135406,-0.2379993349313736,0.0,0,1,9755,0,110,287,287,267,268,63,65,49,49,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.683,89,16.862745583057404,-0.2666464149951935,0.0,0,1,9763,0,110,286,287,266,267,63,65,49,50,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.756,89,10.98039224743843,-0.2922409176826477,0.0,0,1,9741,0,110,286,286,266,267,63,64,49,50,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.803,89,6.666667014360428,-0.29779911041259766,0.0,0,1,9715,0,110,285,285,265,266,63,64,49,50,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.852,89,3.13725508749485,-0.3029015362262726,0.0,0,1,9682,0,110,285,285,265,266,63,64,49,50,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.899,89,2.35294122248888,-0.30549877882003784,0.0,0,1,9657,0,110,284,284,265,265,63,64,49,50,71,71,68,68,20.4,20.4,22.8,22.9,0,0,0,0
87.948,88,2.35294122248888,-0.3154643177986145,0.0,0,1,9639,0,110,284,284,264,265,63,64,49,50,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
87.997,88,2.35294122248888,-0.3197186589241028,0.0,0,1,9607,0,110,283,283,264,265,63,64,49,50,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.046,88,2.35294122248888,-0.3199694752693176,0.0,0,1,9579,0,110,282,283,263,264,62,64,49,50,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.097,88,2.35294122248888,-0.3281030058860779,0.0,0,1,9562,0,110,282,282,263,264,62,64,49,50,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.147,87,2.35294122248888,-0.33184418082237244,0.0,0,1,9536,0,110,281,282,263,263,62,64,49,50,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.201,87,3.13725508749485,-0.3329978883266449,0.0,0,1,9512,0,110,281,281,262,263,62,64,49,50,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.254,87,4.70588244497776,-0.33262506127357483,0.0,0,1,9498,0,110,280,281,262,263,62,64,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.305,87,6.666667014360428,-0.33458971977233887,0.0,0,1,9492,0,110,280,280,261,262,62,64,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.359,87,9.019608050584793,-0.328063428401947,0.0,0,1,9482,0,110,279,280,261,262,62,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.385,87,11.764705926179886,-0.32717856764793396,0.0,0,1,9487,0,110,279,279,261,262,62,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.438,87,14.11764770746231,-0.33602485060691833,0.0,0,1,9518,0,110,279,279,260,261,62,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.489,87,14.901961386203766,-0.31066903471946716,0.0,0,1,9519,0,110,278,278,260,261,62,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.541,87,21.176470816135406,-0.28909140825271606,0.0,0,1,9576,0,110,278,278,260,260,62,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.59,88,25.0980406999588,-0.2762316167354584,0.0,0,1,9633,0,110,277,277,259,260,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.64,88,28.62745225429535,-0.26842060685157776,0.0,0,1,9703,0,110,276,277,259,260,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.69,89,32.1568638086319,-0.2661358416080475,0.0,0,1,9783,0,110,276,276,258,259,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.737,89,35.29411852359772,-0.2645808756351471,0.0,0,1,9895,0,110,275,276,258,259,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.787,90,38.03921639919281,-0.25955674052238464,0.0,0,1,10003,0,110,275,275,258,258,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.835,91,42.35294163227081,-0.2570258378982544,0.0,0,1,10138,0,110,274,275,257,258,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.884,92,43.92156898975372,-0.2559885084629059,0.0,0,1,10294,0,110,274,274,257,258,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
88.957,93,43.13725531101227,-0.25397413969039917,0.0,0,1,10477,0,110,273,274,256,257,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.006,94,42.35294163227081,-0.25329339504241943,0.0,0,1,10619,0,110,273,273,256,257,61,63,49,51,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.054,95,42.35294163227081,-0.25423091650009155,0.0,0,1,10771,0,110,272,273,255,256,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.103,95,41.17647111415863,-0.2538759112358093,0.0,0,1,10885,0,110,272,272,255,256,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.153,96,40.392157435417175,-0.2536197304725647,0.0,0,1,10991,0,110,271,272,255,255,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.203,97,39.60784375667572,-0.25127509236335754,0.0,0,1,11024,0,110,271,271,254,255,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.253,98,39.60784375667572,-0.24952858686447144,0.0,0,1,11027,0,110,270,270,254,255,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.305,99,39.60784375667572,-0.24798163771629333,0.0,0,1,11026,0,110,270,270,253,254,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.355,99,39.60784375667572,-0.24731624126434326,0.0,0,1,11037,0,110,269,269,253,254,61,63,49,52,71,71,68,68,20.4,20.4,22.8,22.8,0,0,0,0
89.406,100,40.392157435417175,-0.2273438572883606,0.0,0,1,11085,0,110,268,269,253,253,61,63,49,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.458,101,40.392157435417175,-0.20909960567951202,0.0,0,1,11162,0,110,268,268,252,253,61,63,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.483,101,40.392157435417175,-0.2076416313648224,0.0,0,1,11199,0,110,268,268,252,253,61,63,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.534,102,40.392157435417175,-0.20476947724819183,0.0,0,1,11277,0,110,267,267,251,252,61,63,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.584,103,40.392157435417175,-0.19975152611732483,0.0,0,1,11367,0,110,266,267,251,252,61,63,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.635,104,40.392157435417175,-0.19963742792606354,0.0,0,1,11449,0,110,266,266,251,251,60,62,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.685,104,40.392157435417175,-0.19888122379779816,0.0,0,1,11528,0,110,265,266,250,251,60,62,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.735,105,40.392157435417175,-0.1984895020723343,0.0,0,1,11620,0,110,265,265,250,250,60,62,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.807,106,38.823530077934265,-0.12342913448810577,0.0,0,1,11706,0,110,264,264,249,250,60,62,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.857,107,37.254902720451355,-0.08411383628845215,0.0,0,1,11754,0,110,263,264,249,249,60,62,49,53,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.905,107,36.07843220233917,-0.07067076116800308,0.0,0,1,11813,0,110,263,263,248,249,60,62,49,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
89.953,108,36.07843220233917,-0.06132166460156441,0.0,0,1,11875,0,110,262,263,248,248,60,62,49,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.001,109,37.254902720451355,-0.039974063634872437,0.0,0,1,11944,0,110,262,262,247,248,60,62,49,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.048,109,36.07843220233917,-0.029350068420171738,0.0,0,1,12000,0,110,261,262,247,248,60,62,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.096,110,29.411765933036804,-0.02326427400112152,0.0,0,1,12020,0,110,261,261,246,247,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.145,110,10.98039224743843,-0.0,0.0,0,1,11981,0,110,260,260,246,247,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.192,110,0.0,-0.0,0.0,0,1,11936,0,110,260,260,246,246,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.24,110,0.0,-0.0,0.0,0,1,11920,0,110,259,259,245,246,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.289,110,0.0,-0.0,0.0,0,1,11905,0,110,259,259,245,245,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.338,110,0.0,-0.0,0.0,0,1,11892,0,110,258,258,244,245,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.387,110,0.0,0.0018121368484571576,0.0,0,1,11878,0,110,257,258,244,245,59,61,48,52,71,71,67,68,20.4,20.4,22.8,22.8,0,0,0,0
90.437,109,0.0,0.024452893063426018,0.0,0,1,11863,0,110,257,257,244,244,59,60,48,52,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.487,109,0.0,0.04754802957177162,0.0,0,1,11848,0,110,256,257,243,244,58,60,48,52,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.537,109,0.0,0.07111573964357376,0.0,0,1,11832,0,110,256,256,243,243,58,60,48,52,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.588,109,0.0,0.09194789081811905,0.0,0,1,11816,0,110,255,256,242,243,58,60,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.639,109,0.0,0.11160895973443985,0.0,0,1,11798,0,110,255,255,242,242,58,60,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.688,109,0.0,0.12497448176145554,0.0,0,1,11778,0,110,254,254,241,242,58,60,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.737,108,0.0,0.13207584619522095,0.0,0,1,11759,0,110,254,254,241,242,58,60,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.785,108,0.0,0.13221724331378937,0.0,0,1,11739,0,110,253,253,240,241,58,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.856,108,0.0,0.1284833699464798,0.0,0,1,11711,0,110,252,253,240,241,58,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.904,108,0.0,0.12760548293590546,0.0,0,1,11692,0,110,252,252,239,240,58,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.951,108,0.0,0.12781545519828796,0.0,0,1,11672,0,110,251,252,239,240,58,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
90.998,107,0.0,0.12898197770118713,0.0,0,1,11654,0,110,251,251,239,239,58,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
91.046,107,0.0,0.1305495947599411,0.0,0,1,11635,0,110,250,251,238,239,57,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
91.092,107,0.0,0.1539144217967987,0.0,0,1,11616,0,110,250,250,238,239,57,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,0
91.14,107,0.0,0.17781223356723785,0.0,0,1,11593,0,110,249,250,237,238,57,59,48,51,71,71,67,67,20.4,20.4,22.8,22.8,0,0,0,1
